po_1,po_2,export_country,import_country,prod_cat,mode,ori_port,dest_port,size,carrier,vessel,container_no,etd,eta,atd,ata,date,year,month,day,wday,month_sn,day_sn,request_date,confirm_date,pickup_date,empty_arrival_date,arrival_time,loading_date,gatein_date
4513006960,4513003837,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,TCLU4890169,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-10 00:00:00,2019,3.0,10,3,201901,40,2019-01-10 00:00:00,2019-01-10 00:00:00,,2019-01-19 00:00:00,1900-01-01 18:19:00,2019-01-19 00:00:00,2019-01-23 00:00:00
4513006964,4512006458,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,FDCU0471124,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-10 00:00:00,2019,3.0,10,3,201901,40,2019-01-10 00:00:00,2019-01-10 00:00:00,,2019-01-19 00:00:00,1900-01-01 19:51:00,2019-01-19 00:00:00,2019-01-22 00:00:00
4513006967,4513006459,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,NYKU4759801,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-10 00:00:00,2019,3.0,10,3,201901,40,2019-01-10 00:00:00,2019-01-10 00:00:00,,2019-01-21 00:00:00,1900-01-01 15:14:00,2019-01-21 00:00:00,2019-01-25 00:00:00
4512963512,4512963513,PH,MM,Feminine Care,SEA,MICP,YANGON,20',ONE,CALICANTO BRIDGE,KKTU8066157,2019-02-02 00:00:00,2019-02-14 00:00:00,2019-02-02 00:00:00,2019-02-14 00:00:00,2019-01-04 00:00:00,2019,4.0,4,4,201901,34,2019-01-09 00:00:00,2019-01-04 00:00:00,,2019-01-24 00:00:00,1900-01-01 14:48:00,2019-01-24 00:00:00,2019-01-24 00:00:00
4513006984,4513006482,PH,MY,Fabric Care,SEA,MICP,PORT KLANG,20',ONE,ACX CRYSTAL,KKTU8059498,2019-02-02 00:00:00,2019-02-11 00:00:00,2019-02-02 00:00:00,2019-02-11 00:00:00,2019-01-14 00:00:00,2019,,14,0,201901,44,2019-01-09 00:00:00,2019-01-09 00:00:00,2019-01-14 00:00:00,2019-01-15 00:00:00,1900-01-01 10:15:00,2019-01-15 00:00:00,2019-01-26 00:00:00
4513007631,4513006522,PH,MY,Feminine Care,SEA,MICP,PORT KLANG,20',ONE,ACX CRYSTAL,NYKU9796177,2019-01-22 00:00:00,2019-02-03 00:00:00,2019-01-22 00:00:00,2019-02-03 00:00:00,2019-01-15 00:00:00,2019,1.0,15,1,201901,45,2019-01-10 00:00:00,2019-01-10 00:00:00,2019-01-15 00:00:00,2019-01-16 00:00:00,1900-01-01 01:46:00,2019-01-16 00:00:00,2019-01-16 00:00:00
4513004017,4513004018,PH,HK,Fabric Care,SEA,MICP,HONGKONG,20',ONE,KING CRIMSON,NYKU9718045,2019-01-26 00:00:00,2019-01-30 00:00:00,2019-01-26 00:00:00,2019-01-30 00:00:00,2019-01-17 00:00:00,2019,3.0,17,3,201901,47,2019-01-08 00:00:00,2019-01-10 00:00:00,2019-01-17 00:00:00,2019-01-18 00:00:00,1900-01-01 03:38:00,2019-01-18 00:00:00,2019-01-19 00:00:00
4512883147,,PH,SG,Hair Care,SEA,MICP,SINGAPORE,40',ONE,CALICANTO BRIDGE,UETU4075308,2019-02-02 00:00:00,2019-02-07 00:00:00,2019-02-02 00:00:00,2019-02-07 00:00:00,2018-12-28 00:00:00,2018,4.0,28,4,201812,27,2018-12-28 00:00:00,2018-12-28 00:00:00,,2019-01-26 00:00:00,1900-01-01 15:00:00,2019-01-26 00:00:00,2019-01-27 00:00:00
4513026806,4513026310,PH,MY,Feminine Care,SEA,MICP,PORT KLANG,20',ONE,CALICANTO BRIDGE,TCLU2955907,2019-02-02 00:00:00,2019-02-11 00:00:00,2019-02-02 00:00:00,2019-02-11 00:00:00,2019-01-23 00:00:00,2019,2.0,23,2,201901,53,2019-01-16 00:00:00,2019-01-17 00:00:00,2019-01-23 00:00:00,2019-01-24 00:00:00,1900-01-01 14:48:00,2019-01-24 00:00:00,2019-01-26 00:00:00
4513024652,4513024654,PH,ID,Feminine Care,SEA,MICP,CIKARANG,40',ONE,CALICANTO BRIDGE,DRYU9983954,2019-02-02 00:00:00,2019-02-16 00:00:00,2019-02-02 00:00:00,2019-02-16 00:00:00,2019-01-21 00:00:00,2019,,21,0,201901,51,2019-01-16 00:00:00,2019-01-18 00:00:00,2019-01-21 00:00:00,2019-01-22 00:00:00,1900-01-01 04:32:00,2019-01-22 00:00:00,2019-01-23 00:00:00
4513024654,4513024655,PH,ID,Feminine Care,SEA,MICP,CIKARANG,40',ONE,CALICANTO BRIDGE,TCNU5944101,2019-02-02 00:00:00,2019-02-16 00:00:00,2019-02-02 00:00:00,2019-02-16 00:00:00,2019-01-21 00:00:00,2019,,21,0,201901,51,2019-01-16 00:00:00,2019-01-18 00:00:00,2019-01-21 00:00:00,2019-01-22 00:00:00,1900-01-01 08:26:00,2019-01-22 00:00:00,2019-01-23 00:00:00
4513034735,4513035839,PH,VN,Skin & Personal Care,SEA,MICP,HO CHI MINH,40',SCHENKER,INFINITY,CAIU4930650,2019-01-28 00:00:00,2019-01-31 00:00:00,2019-01-28 00:00:00,2019-01-31 00:00:00,2019-01-25 00:00:00,2019,4.0,25,4,201901,55,2019-01-21 00:00:00,2019-01-21 00:00:00,2019-01-25 00:00:00,2019-01-25 00:00:00,1900-01-01 18:09:00,2019-01-24 00:00:00,2019-01-26 00:00:00
4513034519,4513034101,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,TCNU3799025,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-21 00:00:00,2019,,21,0,201901,51,2019-01-18 00:00:00,2019-01-21 00:00:00,,2019-01-24 00:00:00,1900-01-01 07:34:00,2019-01-24 00:00:00,2019-01-26 00:00:00
4513034521,4513034660,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,TCNU7643961,2019-02-01 00:00:00,2019-02-06 00:00:00,2019-02-04 00:00:00,2019-02-09 00:00:00,2019-01-21 00:00:00,2019,,21,0,201901,51,2019-01-18 00:00:00,2019-01-21 00:00:00,,2019-01-24 00:00:00,1900-01-01 15:24:00,2019-01-24 00:00:00,2019-01-28 00:00:00
4513034524,4513034102,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,ONEU0095764,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-21 00:00:00,2019,,21,0,201901,51,2019-01-18 00:00:00,2019-01-21 00:00:00,,2019-01-24 00:00:00,1900-01-01 19:18:00,2019-01-25 00:00:00,2019-01-27 00:00:00
4513034526,4513034263,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,UETU4164350,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-21 00:00:00,2019,,21,0,201901,51,2019-01-18 00:00:00,2019-01-21 00:00:00,,2019-01-26 00:00:00,1900-01-01 00:53:00,2019-01-26 00:00:00,2019-01-27 00:00:00
4513034696,4513034152,PH,TH,Feminine Care,SEA,MICP,LAEM CHABANG,20',ONE,GUAYAQUIL BRIDGE,KKTU8078203,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-23 00:00:00,2019,2.0,23,2,201901,53,2019-01-18 00:00:00,2019-01-21 00:00:00,2019-01-23 00:00:00,2019-01-24 00:00:00,1900-01-01 04:59:00,2019-01-24 00:00:00,2019-01-26 00:00:00
4513034734,4513036042,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,FDCU0413529,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-23 00:00:00,2019,2.0,23,2,201901,53,2019-01-21 00:00:00,2019-01-21 00:00:00,2019-01-23 00:00:00,2019-01-24 00:00:00,1900-01-01 13:02:00,2019-01-24 00:00:00,2019-01-26 00:00:00
4513034737,4513036043,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,BMOU6595145,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-31 00:00:00,2019-02-07 00:00:00,2019-01-23 00:00:00,2019,2.0,23,2,201901,53,2019-01-21 00:00:00,2019-01-21 00:00:00,2019-01-23 00:00:00,2019-01-25 00:00:00,1900-01-01 07:56:00,2019-01-25 00:00:00,2019-01-26 00:00:00
4513044575,4513044576,PH,AU,Feminine Care,SEA,MICP,SYDNEY,20',MAERSK,MP THE BROWN,TTNU1066248,2019-02-19 00:00:00,2019-03-13 00:00:00,2019-02-19 00:00:00,2019-03-13 00:00:00,2019-02-08 00:00:00,2019,4.0,8,4,201902,69,2019-01-23 00:00:00,2019-01-23 00:00:00,2019-02-08 00:00:00,2019-02-08 00:00:00,1900-01-01 22:00:00,2019-02-09 00:00:00,2019-02-10 00:00:00
4513045287,4513044935,PH,SG,Feminine Care,SEA,MICP,SINGAPORE,20',ONE,ACX CRYSTAL,KKTU7979969,2019-02-08 00:00:00,2019-02-12 00:00:00,2019-02-08 00:00:00,2019-02-12 00:00:00,2019-01-29 00:00:00,2019,1.0,29,1,201901,59,2019-01-23 00:00:00,2019-01-28 00:00:00,2019-01-29 00:00:00,2019-01-30 00:00:00,1900-01-01 07:12:00,2019-01-30 00:00:00,2019-01-31 00:00:00
4513045307,4513019393,PH,ID,Feminine Care,SEA,MICP,CIKARANG,20',ONE,ACX CRYSTAL,KKTU8261472,2019-02-08 00:00:00,2019-02-12 00:00:00,2019-02-08 00:00:00,2019-02-16 00:00:00,2019-01-29 00:00:00,2019,1.0,29,1,201901,59,2019-01-23 00:00:00,2019-01-25 00:00:00,2019-01-29 00:00:00,2019-01-30 00:00:00,1900-01-01 06:15:00,2019-01-30 00:00:00,2019-01-30 00:00:00
4513051211,4513051427,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,TGHU6944535,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-01-29 00:00:00,2019,1.0,29,1,201901,59,2019-01-25 00:00:00,2019-01-29 00:00:00,,2019-02-02 00:00:00,1900-01-01 10:12:00,2019-02-02 00:00:00,2019-02-03 00:00:00
4513051213,4513051214,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,NYKU5104500,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-01-29 00:00:00,2019,1.0,29,1,201901,59,2019-01-25 00:00:00,2019-01-29 00:00:00,,2019-02-02 00:00:00,1900-01-01 00:00:00,2019-02-03 00:00:00,2019-02-05 00:00:00
4513053216,4513053063,PH,TH,Skin & Personal Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,UETU4118924,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-01-29 00:00:00,2019,1.0,29,1,201901,59,2019-01-25 00:00:00,2019-01-29 00:00:00,,2019-02-02 00:00:00,1900-01-01 00:00:00,2019-02-06 00:00:00,2019-02-06 00:00:00
4513045247,4513044757,PH,MY,Feminine Care,SEA,MICP,PORT KLANG,20',ONE,ACX CRYSTAL,TRHU3084679,2019-02-08 00:00:00,2019-02-19 00:00:00,2019-02-08 00:00:00,2019-02-19 00:00:00,2019-01-31 00:00:00,2019,3.0,31,3,201901,61,2019-01-23 00:00:00,2019-01-28 00:00:00,2019-01-31 00:00:00,2019-02-01 00:00:00,1900-01-01 06:35:00,2019-02-01 00:00:00,2019-02-02 00:00:00
4513053259,4513052497,PH,VN,Skin & Personal Care,SEA,MICP,HO CHI MINH,40',SCHENKER,HEUNG-A GREEN,BEAU4930933,2019-02-10 00:00:00,2019-02-13 00:00:00,2019-02-10 00:00:00,2019-02-13 00:00:00,2019-02-01 00:00:00,2019,4.0,1,4,201902,62,2019-01-25 00:00:00,2019-01-28 00:00:00,2019-02-01 00:00:00,2019-02-02 00:00:00,1900-01-01 11:00:00,2019-02-02 00:00:00,2019-02-04 00:00:00
4513053261,4513053262,PH,VN,Skin & Personal Care,SEA,MICP,HO CHI MINH,40',SCHENKER,HEUNG-A GREEN,SEGU6155821,2019-02-10 00:00:00,2019-02-13 00:00:00,2019-02-10 00:00:00,2019-02-13 00:00:00,2019-02-01 00:00:00,2019,4.0,1,4,201902,62,2019-01-25 00:00:00,2019-01-28 00:00:00,2019-02-01 00:00:00,2019-02-03 00:00:00,1900-01-01 11:00:00,2019-02-03 00:00:00,2019-02-05 00:00:00
4513053264,4513053265,PH,VN,Skin & Personal Care,SEA,MICP,HO CHI MINH,20',SCHENKER,HEUNG-A GREEN,TEMU0438250,2019-02-10 00:00:00,2019-02-13 00:00:00,2019-02-10 00:00:00,2019-02-13 00:00:00,2019-01-31 00:00:00,2019,3.0,31,3,201901,61,2019-01-25 00:00:00,2019-01-28 00:00:00,2019-01-31 00:00:00,2019-02-01 00:00:00,1900-01-01 11:00:00,2019-02-01 00:00:00,2019-02-03 00:00:00
4513053346,4513053624,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,NYKU4966429,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-06 00:00:00,2019,2.0,6,2,201902,67,2019-01-28 00:00:00,2019-01-28 00:00:00,2019-02-06 00:00:00,2019-02-07 00:00:00,1900-01-01 03:48:00,2019-02-08 00:00:00,2019-02-09 00:00:00
4513053348,4513051428,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,UETU4088162,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-01-28 00:00:00,2019,,28,0,201901,58,2019-01-28 00:00:00,2019-01-28 00:00:00,,2019-02-07 00:00:00,1900-01-01 03:58:00,2019-02-08 00:00:00,2019-02-09 00:00:00
4513053350,4513051429,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,TGBU6579831,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-01-28 00:00:00,2019,,28,0,201901,58,2019-01-28 00:00:00,2019-01-28 00:00:00,,2019-02-07 00:00:00,1900-01-01 04:03:00,2019-02-08 00:00:00,2019-02-12 00:00:00
4513653352,4513053353,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,FDCU0582410,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-06 00:00:00,2019,2.0,6,2,201902,67,2019-01-28 00:00:00,2019-01-28 00:00:00,2019-02-06 00:00:00,2019-02-07 00:00:00,1900-01-01 16:56:00,2019-02-08 00:00:00,2019-02-09 00:00:00
4513053355,451305384,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,ONEU0023620,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-01-28 00:00:00,2019,,28,0,201901,58,2019-01-28 00:00:00,2019-01-28 00:00:00,,2019-02-07 00:00:00,1900-01-01 17:22:00,2019-02-09 00:00:00,2019-02-10 00:00:00
4513053357,4513053626,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,TCLU6649968,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-03 00:00:00,2019,6.0,3,6,201902,64,2019-01-28 00:00:00,2019-01-28 00:00:00,2019-02-03 00:00:00,2019-02-04 00:00:00,1900-01-01 09:18:00,2019-02-04 00:00:00,2019-02-05 00:00:00
4513053359,4513052514,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,DRYU6032820,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-06 00:00:00,2019,2.0,6,2,201902,67,2019-01-28 00:00:00,2019-01-28 00:00:00,2019-02-06 00:00:00,2019-02-07 00:00:00,1900-01-01 03:46:00,2019-02-09 00:00:00,2019-02-10 00:00:00
4513053852,4513051430,PH,TH,Feminine Care,SEA,MICP,LAEM CHABANG,20',ONE,GUAYAQUIL BRIDGE,TRHU3092416,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-01-28 00:00:00,2019,,28,0,201901,58,2019-01-28 00:00:00,2019-01-28 00:00:00,,2019-02-09 00:00:00,1900-01-01 18:46:59,2019-02-09 00:00:00,2019-02-12 00:00:00
4513053854,4513053732,PH,VN,Feminine Care,SEA,MICP,HO CHI MINH,20',SCHENKER,HEUNG-A GREEN,BEAU2320968,2019-02-10 00:00:00,2019-02-12 00:00:00,2019-02-10 00:00:00,2019-02-19 00:00:00,2019-01-31 00:00:00,2019,3.0,31,3,201901,61,2019-01-28 00:00:00,2019-01-29 00:00:00,2019-01-31 00:00:00,2019-02-01 00:00:00,1900-01-01 15:05:00,2019-02-01 00:00:00,2019-02-03 00:00:00
4513033106,,PH,SG,Hair Care,SEA,MICP,SINGAPORE,20',ONE,ACX CRYSTAL,SEGU1641749,2019-02-08 00:00:00,2019-02-12 00:00:00,2019-02-08 00:00:00,2019-02-12 00:00:00,2019-01-31 00:00:00,2019,3.0,31,3,201901,61,2019-01-28 00:00:00,2019-01-29 00:00:00,2019-01-31 00:00:00,2019-02-01 00:00:00,1900-01-01 06:35:00,2019-02-01 00:00:00,2019-02-02 00:00:00
4513059791,4513159981,PH,ID,Feminine Care,SEA,MICP,CIKARANG,40',ONE,CALICANTO BRIDGE,KKFU7935457,2019-02-17 00:00:00,2019-02-27 00:00:00,2019-02-17 00:00:00,2019-02-27 00:00:00,2019-02-09 00:00:00,2019,5.0,9,5,201902,70,2019-01-30 00:00:00,2019-01-30 00:00:00,2019-02-09 00:00:00,2019-02-11 00:00:00,1900-01-01 08:14:00,2019-02-11 00:00:00,2019-02-11 00:00:00
4513059964,4513059965,PH,AU,Feminine Care,SEA,MICP,SYDNEY,20',MAERSK,MP THE BROWN,MRKU1068842,2019-02-12 00:00:00,2019-03-13 00:00:00,2019-02-19 00:00:00,2019-03-13 00:00:00,2019-02-12 00:00:00,2019,1.0,12,1,201902,73,2019-01-30 00:00:00,2019-01-30 00:00:00,2019-02-12 00:00:00,2019-02-13 00:00:00,1900-01-01 00:47:00,2019-02-13 00:00:00,2019-02-14 00:00:00
4512940939,4512940940,PH,AU,Feminine Care,SEA,MICP,SYDNEY,40',MAERSK,MP THE BROWN,MRKU9761175,2019-02-12 00:00:00,2019-03-13 00:00:00,2019-02-19 00:00:00,2019-03-13 00:00:00,2019-02-09 00:00:00,2019,5.0,9,5,201902,70,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-09 00:00:00,2019-02-11 00:00:00,1900-01-01 11:39:00,2019-02-11 00:00:00,2019-02-13 00:00:00
4513066065,4513066065,PH,VN,Skin & Personal Care,SEA,MICP,HO CHI MINH,40',SCHENKER,HEUNG-A GREEN,BSIU9179065,2019-02-28 00:00:00,2019-03-04 00:00:00,2019-02-28 00:00:00,2019-03-04 00:00:00,2019-02-16 00:00:00,2019,5.0,16,5,201902,77,2019-01-31 00:00:00,2019-01-31 00:00:00,2019-02-16 00:00:00,2019-02-14 00:00:00,1900-01-01 23:50:00,2019-02-15 00:00:00,2019-02-17 00:00:00
4512943770,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,40',ONE,CALICANTO BRIDGE,NYKU0822341,2019-02-17 00:00:00,2019-03-06 00:00:00,2019-02-17 00:00:00,2019-03-08 00:00:00,2019-02-01 00:00:00,2019,4.0,1,4,201902,62,2019-02-01 00:00:00,2019-02-01 00:00:00,,2019-02-12 00:00:00,1900-01-01 00:01:00,2019-02-12 00:00:00,2019-02-13 00:00:00
4512985298,,PH,LK,Feminine Care,SEA,MICP,COLOMBO,40',ONE,CALICANTO BRIDGE,TEMU8714817,2019-02-17 00:00:00,2019-03-06 00:00:00,2019-02-17 00:00:00,2019-03-08 00:00:00,2019-02-01 00:00:00,2019,4.0,1,4,201902,62,2019-02-01 00:00:00,2019-02-01 00:00:00,,2019-02-12 00:00:00,1900-01-01 04:39:00,2019-02-12 00:00:00,2019-02-13 00:00:00
4513066047,4513065538,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,GUAYAQUIL BRIDGE,TLLU5702583,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-01 00:00:00,2019,4.0,1,4,201902,62,2019-01-31 00:00:00,2019-02-01 00:00:00,,2019-02-09 00:00:00,1900-01-01 10:02:00,2019-02-09 00:00:00,2019-02-10 00:00:00
4513059782,4513059196,PH,MY,Feminine Care,SEA,MICP,PORT KLANG,20',ONE,CALICANTO BRIDGE,KKTU8081423,2019-02-17 00:00:00,2019-02-26 00:00:00,2019-02-17 00:00:00,2019-02-26 00:00:00,2019-01-31 00:00:00,2019,3.0,31,3,201901,61,2019-01-31 00:00:00,2019-01-31 00:00:00,,2019-02-09 00:00:00,1900-01-01 10:16:00,2019-02-09 00:00:00,2019-02-12 00:00:00
4513068285,4513068914,PH,VN,Feminine Care,SEA,MICP,HO CHI MINH,20',SCHENKER,GREEN ACE,DFSU1861840,2019-02-28 00:00:00,2019-03-04 00:00:00,2019-02-28 00:00:00,2019-03-04 00:00:00,2019-01-31 00:00:00,2019,3.0,31,3,201901,61,2019-01-31 00:00:00,2019-01-31 00:00:00,,2019-02-22 00:00:00,1900-01-01 09:17:00,2019-02-22 00:00:00,2019-02-23 00:00:00
4513072472,4513072121,PH,MY,Feminine Care,SEA,MICP,PORT KLANG,20',ONE,CALICANTO BRIDGE,FBIU0336349,2019-02-17 00:00:00,2019-02-26 00:00:00,2019-02-17 00:00:00,2019-02-26 00:00:00,2019-02-05 00:00:00,2019,1.0,5,1,201902,66,2019-02-04 00:00:00,2019-02-05 00:00:00,,2019-02-09 00:00:00,1900-01-01 18:47:00,2019-02-10 00:00:00,2019-02-12 00:00:00
4512974255,4512974256,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,40',ONE,CALLAO BRIDGE,TCLU6345380,2019-02-20 00:00:00,2019-02-27 00:00:00,2019-02-20 00:00:00,2019-02-27 00:00:00,2019-02-11 00:00:00,2019,,11,0,201902,72,2019-02-11 00:00:00,2019-02-11 00:00:00,,2019-02-14 00:00:00,1900-01-01 06:46:00,2019-02-14 00:00:00,2019-02-16 00:00:00
4512974259,4512968039,PH,TH,Fabric Care,SEA,MICP,LAEM CHABANG,20',ONE,CALLAO BRIDGE,TEMU5262293,2019-02-20 00:00:00,2019-02-27 00:00:00,2019-02-20 00:00:00,2019-02-27 00:00:00,2019-02-11 00:00:00,2019,,11,0,201902,72,2019-02-11 00:00:00,2019-02-11 00:00:00,,2019-02-14 00:00:00,1900-01-01 18:20:00,2019-02-14 00:00:00,2019-02-16 00:00:00
4513100992,,PH,SG,Hair Care,SEA,MICP,SINGAPORE,40',ONE,ACX CRYSTAL,DRYU6020250,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-12 00:00:00,2019,1.0,12,1,201902,73,2019-02-11 00:00:00,2019-02-12 00:00:00,,2019-02-15 00:00:00,1900-01-01 15:14:00,2019-02-15 00:00:00,2019-02-20 00:00:00
4513077635,,PH,SG,Hair Care,SEA,MICP,SINGAPORE,40',ONE,ACX CRYSTAL,TLLU5585949,2019-03-07 00:00:00,2019-02-12 00:00:00,2019-03-07 00:00:00,2019-02-12 00:00:00,2019-02-12 00:00:00,2019,1.0,12,1,201902,73,2019-02-11 00:00:00,2019-02-12 00:00:00,,2019-02-15 00:00:00,1900-01-01 19:05:00,2019-02-15 00:00:00,2019-02-21 00:00:00
4513077637,,PH,SG,Hair Care,SEA,MICP,SINGAPORE,40',ONE,ACX CRYSTAL,TCLU5589329,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-12 00:00:00,2019,1.0,12,1,201902,73,2019-02-11 00:00:00,2019-02-12 00:00:00,,2019-02-15 00:00:00,1900-01-01 20:15:00,2019-02-15 00:00:00,2019-02-20 00:00:00
4513077639,,PH,SG,Hair Care,SEA,MICP,SINGAPORE,40',ONE,ACX CRYSTAL,KKFU7828736,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-12 00:00:00,2019,1.0,12,1,201902,73,2019-02-11 00:00:00,2019-02-12 00:00:00,,2019-02-15 00:00:00,1900-01-01 22:04:00,2019-02-16 00:00:00,2019-02-20 00:00:00
4513077641,,PH,SG,Hair Care,SEA,MICP,SINGAPORE,40',ONE,ACX CRYSTAL,TCNU4470440,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-12 00:00:00,2019,1.0,12,1,201902,73,2019-02-11 00:00:00,2019-02-12 00:00:00,,2019-02-16 00:00:00,1900-01-01 15:02:00,2019-02-16 00:00:00,2019-02-20 00:00:00
4513077643,,PH,SG,Hair Care,SEA,MICP,SINGAPORE,40',ONE,ACX CRYSTAL,KKFU7987086,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-12 00:00:00,2019,1.0,12,1,201902,73,2019-02-11 00:00:00,2019-02-12 00:00:00,,2019-02-16 00:00:00,1900-01-01 15:24:00,2019-02-18 00:00:00,2019-02-19 00:00:00
4513077633,,PH,SG,Hair Care,SEA,MICP,SINGAPORE,40',ONE,ACX CRYSTAL,NYKU4229165,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-22 00:00:00,2019-02-26 00:00:00,2019-02-12 00:00:00,2019,1.0,12,1,201902,73,2019-02-11 00:00:00,2019-02-12 00:00:00,,2019-02-16 00:00:00,1900-01-01 21:24:00,2019-02-17 00:00:00,2019-02-20 00:00:00
4513082959,4513082960,PH,AU,Feminine Care,SEA,MICP,SYDNEY,20',ONE,ACX CRYSTAL,TRHU1732685,2019-02-22 00:00:00,2019-03-25 00:00:00,2019-02-22 00:00:00,2019-03-25 00:00:00,2019-02-19 00:00:00,2019,1.0,19,1,201902,80,2019-02-12 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,2019-02-20 00:00:00,1900-01-01 03:51:00,2019-02-20 00:00:00,2019-02-20 00:00:00
